"customer_id","payments","last_name","email","activebool","last_update"
579,"111.73","Larue","daryl.larue@sakilacustomer.org",True,"2013-05-26 14:49:45.738"
580,"98.74","Grey","ross.grey@sakilacustomer.org",True,"2013-05-26 14:49:45.738"
581,"97.75","Wofford","virgil.wofford@sakilacustomer.org",True,"2013-05-26 14:49:45.738"
582,"112.76","Vanhorn","andy.vanhorn@sakilacustomer.org",True,"2013-05-26 14:49:45.738"
583,"117.77","Thorn","marshall.thorn@sakilacustomer.org",True,"2013-05-26 14:49:45.738"
584,"114.73","Teel","salvador.teel@sakilacustomer.org",True,"2013-05-26 14:49:45.738"
585,"117.76","Swafford","perry.swafford@sakilacustomer.org",True,"2013-05-26 14:49:45.738"
586,"50.83","Stclair","kirk.stclair@sakilacustomer.org",True,"2013-05-26 14:49:45.738"
587,"102.76","Stanfield","sergio.stanfield@sakilacustomer.org",True,"2013-05-26 14:49:45.738"
588,"107.73","Ocampo","marion.ocampo@sakilacustomer.org",True,"2013-05-26 14:49:45.738"
589,"118.75","Herrmann","tracy.herrmann@sakilacustomer.org",True,"2013-05-26 14:49:45.738"
590,"108.76","Hannon","seth.hannon@sakilacustomer.org",True,"2013-05-26 14:49:45.738"
591,"134.73","Arsenault","kent.arsenault@sakilacustomer.org",True,"2013-05-26 14:49:45.738"
592,"111.71","Roush","terrance.roush@sakilacustomer.org",True,"2013-05-26 14:49:45.738"
593,"101.76","Mcalister","rene.mcalister@sakilacustomer.org",True,"2013-05-26 14:49:45.738"
594,"108.77","Hiatt","eduardo.hiatt@sakilacustomer.org",True,"2013-05-26 14:49:45.738"
595,"110.71","Gunderson","terrence.gunderson@sakilacustomer.org",True,"2013-05-26 14:49:45.738"
596,"73.78","Forsythe","enrique.forsythe@sakilacustomer.org",True,"2013-05-26 14:49:45.738"
597,"87.77","Duggan","freddie.duggan@sakilacustomer.org",True,"2013-05-26 14:49:45.738"
598,"83.78","Delvalle","wade.delvalle@sakilacustomer.org",True,"2013-05-26 14:49:45.738"
599,"78.82","Cintron","austin.cintron@sakilacustomer.org",True,"2013-05-26 14:49:45.738"
